OverallQual,GrLivArea,ExterQual,KitchenQual,GarageCars,TotalBsmtSF,BsmtQual,FullBath,GarageFinish,YearBuilt,FireplaceQu,SalePrice
7,7.123672785204607,4,4,2,7.123672785204607,4,1,3,2006,0,12.205572520488492
4,6.795705775173514,3,3,2,6.795705775173514,3,1,1,1954,0,11.608235644774552
5,7.02197642307216,3,3,2,7.02197642307216,3,1,1,1963,0,11.842229212112828
7,6.906754778648554,5,5,2,6.8501261661455,3,1,2,1961,0,12.091783499128047
8,7.867871490396322,4,4,3,7.110696122978827,4,2,3,1998,3,12.724866438945341
7,7.143617602704121,4,4,2,7.143617602704121,4,2,3,2007,4,11.982272628789678
8,7.736307096548285,4,4,2,7.028201432058005,4,2,1,2002,4,12.45254202214788
5,7.458186157340487,3,4,2,0.0,0,2,1,1977,0,11.744037185933616
5,7.059617628291383,3,3,1,7.059617628291383,3,1,1,1950,0,11.736069016284437
6,7.399398083331354,3,4,1,6.184148890937483,3,1,1,1910,0,11.669929213779893
9,7.570443252057374,5,5,3,7.5652752818989315,5,2,3,2009,4,12.88712700173598
6,7.615791072035833,3,4,2,6.742880635791903,3,2,3,1976,3,12.180754837545884
7,7.362645270417825,4,4,2,6.646390514847729,4,2,2,2006,0,12.190959007720126
8,7.779885115070522,4,4,3,7.241366283322318,4,2,3,1997,3,12.759957758756611
8,7.462789157412448,4,4,2,6.82001636467413,3,1,1,1882,4,12.031719258385396
6,7.523481312573497,3,4,2,6.71174039505618,3,2,2,1964,2,12.138863895836725
6,7.313220387090301,3,4,2,6.620073206530356,4,2,2,2005,0,12.066235700342375
10,7.4489161025442,5,5,3,7.438383530044307,5,2,3,2006,4,12.729320789294722
4,7.114769448366463,3,3,1,6.616065185132817,3,1,1,1946,0,11.708492248514204
5,6.956545443151569,3,3,1,6.956545443151569,3,1,1,1961,0,11.824079893607152
6,7.273786317844895,3,3,2,7.273786317844895,3,2,2,1970,3,12.128111104060462
3,6.981934677156389,3,3,1,6.914730892718563,3,1,1,1922,4,11.418614785498987
7,7.0967213784947605,4,4,2,7.079184394609668,4,2,2,2006,0,12.235631447771718
3,6.8501261661455,3,2,2,0.0,0,1,1,1952,0,11.314474526246391
5,6.53813982376767,3,5,1,6.53813982376767,2,1,1,1920,0,11.362102575235644
8,7.3613754289773485,4,4,3,7.3613754289773485,4,2,2,2006,4,12.354492650648448
5,7.426549072397305,3,3,2,7.426549072397305,3,2,1,1976,0,11.827042533619087
7,7.315883504509785,4,4,2,7.204892510204673,4,2,3,2005,4,12.106252310247962
5,6.892641641172089,4,3,1,6.892641641172089,4,2,1,1977,0,11.917723684090689
6,7.4127640174265625,3,3,2,7.4127640174265625,4,2,1,1970,3,12.004568269319446
4,6.9957661563048505,3,3,1,6.302618975744905,3,1,2,1970,0,11.385092093460344
7,7.444248649496705,4,4,2,7.444248649496705,5,2,3,2004,4,12.388394202324129
5,7.3277805384216315,3,3,0,6.915723448631314,3,2,0,1926,0,11.532728092266408
5,7.147559271189454,3,3,1,6.579251212010101,3,2,1,1948,4,11.813030057420567
5,7.416979621381154,3,3,0,0.0,0,2,0,1965,0,11.512925464970229
6,7.31455283232408,3,4,1,6.400257445308821,3,1,1,1923,3,12.013700752882718
5,6.92951677076365,3,3,1,6.92951677076365,3,1,1,1910,0,11.350406535472453
6,6.9865664594064265,3,3,1,6.9865664594064265,3,1,1,1948,4,11.688558033613386
8,7.417580402414544,4,4,2,6.697034247666484,4,2,3,2001,0,12.332705296463539
7,7.315883504509785,4,4,2,7.315883504509785,4,2,3,1996,3,12.220961258023925
8,7.215239978730097,4,4,2,7.106606137727303,4,1,2,1984,5,12.141534124392603
7,7.294377299288821,4,4,2,5.950642552587727,4,2,2,1991,3,11.982929094215963
7,7.317212408359839,4,4,2,7.216709486709457,4,2,3,2005,4,12.27134527214637
4,7.0317412587631285,3,4,2,7.0317412587631285,4,1,3,2005,0,12.078239274020289
7,7.106606137727303,4,4,2,7.089243155027514,4,2,2,2006,0,12.175613438045465
5,7.129297548929373,3,3,1,6.815639990074331,3,1,1,1930,0,11.37366339763672
7,7.315883504509785,4,4,2,7.204892510204673,4,2,3,2005,4,12.160028707028767
8,7.971776122880628,4,4,2,7.355641102974253,4,2,3,1976,4,12.567237494741757
5,6.782192056006791,3,3,2,6.782192056006791,3,1,1,1972,0,11.630708500626612
5,7.142036574706803,3,3,2,7.145196134997171,3,1,1,1960,4,12.028738630247258
8,7.406103381237015,4,4,3,7.401231264413015,4,2,2,2007,4,12.588190652108505
5,7.226936018493289,3,3,1,6.643789733147672,3,1,1,1941,4,11.56171562913966
6,7.1049654482698426,3,3,1,6.51025834052315,3,1,1,1972,0,11.678439903447801
5,7.564238475170491,3,3,0,6.530877627725885,3,2,0,1916,0,11.982929094215963
7,8.033334015880062,3,3,2,6.714170529909472,3,2,3,1920,3,12.190959007720126
8,7.832014180505469,4,4,3,7.198931240688173,4,2,2,1993,3,12.644327576461329
7,7.4109518755836366,4,4,3,7.4109518755836366,4,2,1,2002,0,12.345834587905333
5,6.860663671448287,3,2,1,6.824373670043086,2,1,1,1938,4,11.693161515273161
4,6.739336627357174,3,3,1,0.0,0,1,1,1957,0,11.33857207782545
9,7.3901814282264295,4,5,3,7.3901814282264295,5,2,3,2007,5,12.661913960963405
8,7.724446645633537,4,4,2,6.961296045910167,4,2,3,2001,3,12.567237494741757
4,7.203405521083095,3,3,0,6.302618975744905,3,1,0,1970,3,11.48246625748552
4,6.4457198193855785,3,3,1,6.4457198193855785,4,1,1,1970,0,11.289781913656018
5,7.497207223203318,3,3,2,7.033506484287697,3,2,2,1957,3,11.951180395901384
6,7.397561535524052,3,4,2,6.684611727667927,3,1,1,1966,0,12.061046873479915
6,7.174724309836376,4,4,2,7.174724309836376,4,2,2,2005,4,12.185869938212655
7,7.753194269884341,3,4,2,7.29641326877392,4,2,1,1990,5,12.477167914377556
8,7.8336002236611035,4,4,2,7.8336002236611035,4,2,3,1981,4,12.535376392672774
3,7.457609289715606,3,3,2,0.0,0,2,1,1955,4,11.84653646931041
9,7.961370201719511,4,5,3,7.596894438144544,5,3,3,2005,4,13.229567991666638
5,6.897704943128636,3,3,2,6.897704943128636,4,1,1,1994,0,11.884489021402711
5,7.479299637782834,3,3,2,0.0,0,1,1,1960,3,11.652687407345388
4,6.835184586147301,3,4,1,0.0,0,1,1,1946,0,11.349229372299439
7,7.171656822768514,4,4,2,7.171656822768514,4,2,3,2007,0,12.080991165908294
7,7.182352111885263,4,4,2,7.182352111885263,4,2,3,2007,4,12.206777397134413
6,7.589335823170617,3,3,2,6.704414354964107,3,1,2,1964,3,12.013700752882718
5,7.330405211844402,3,3,1,7.103322062526113,3,1,1,1957,4,11.881034786534624
8,7.5953872788539725,4,4,2,6.970730078143525,4,2,3,2002,4,12.449018824140563
6,7.328437352895162,3,3,2,7.084226422097916,4,2,3,1976,3,12.100712129872347
7,7.218176838403408,4,4,2,7.218176838403408,4,2,2,2005,4,12.132695175725399
7,7.52294091807237,4,4,2,6.880384082186005,4,2,3,1994,4,12.421184025147118
9,7.688913336864796,5,5,3,7.00669522683704,5,2,3,2008,4,12.721885810807203
6,7.596392304064196,3,3,2,6.74993119378857,3,1,1,1932,4,12.301382825334498
8,7.198931240688173,4,4,2,7.198931240688173,4,2,3,2001,0,12.271392111650817
3,6.795705775173514,2,3,3,6.795705775173514,3,1,2,1935,0,11.302204433654575
5,7.756623334538858,3,3,2,6.495265555937008,3,2,1,1900,0,11.407564949312402
6,7.005789019253503,3,4,2,7.005789019253503,3,1,1,1925,4,11.612770799939945
5,7.050989447068045,3,3,2,7.050989447068045,3,1,2,1966,1,11.944707881395766
7,7.723120092266331,4,4,2,7.174724309836376,5,2,2,1996,0,12.70076888736628
6,7.359467638255621,4,3,2,6.683360945766275,4,2,2,1993,3,12.089538829274222
6,7.384610383176974,3,3,2,6.659293919683638,3,1,2,1964,0,12.031123843065632
6,7.83241092718792,3,3,2,6.848005274576363,4,2,3,1973,4,11.927680619985486
5,6.794586580876499,3,4,2,6.739336627357174,3,1,1,1949,0,11.813030057420567
5,6.954638864880987,3,3,1,6.954638864880987,3,1,1,1956,0,11.813030057420567
6,7.349873704738337,3,3,2,6.588926477533519,3,1,1,1968,0,11.944707881395766
5,7.283448228756631,3,3,1,6.697034247666484,2,1,1,1948,3,11.424094251263613
6,7.262628600974241,3,3,2,6.536691597591305,3,1,3,1977,0,11.979799201207037
7,7.122866658599083,4,4,3,7.122866658599083,4,2,2,2006,0,12.175613438045465
7,7.461640392208575,3,3,1,6.684611727667927,3,1,1,1940,4,12.299107511497363
5,7.290292882446597,3,4,2,6.679599185844383,2,2,1,1936,3,12.043553716032399
5,6.999422467507961,3,3,1,6.999422467507961,3,1,3,1969,0,11.840789327054841
6,6.742880635791903,4,4,2,6.742880635791903,4,1,2,2004,4,11.956970055045868
5,6.897704943128636,3,3,1,6.897704943128636,4,1,1,1994,0,11.744037185933616
6,7.1372784372603855,4,4,2,7.1372784372603855,3,2,2,1971,0,11.884489021402711
5,6.946975992135418,3,3,1,6.946975992135418,3,1,3,1963,0,11.79810440720389
7,7.285506548522785,4,4,2,7.285506548522785,4,2,2,2002,4,12.165250651009918
6,7.1316985104669115,3,3,1,7.1316985104669115,3,1,2,1964,4,11.982929094215963
6,7.311886164077165,3,3,2,6.53813982376767,4,2,3,1995,3,12.141534124392603
6,6.903747257584598,3,4,2,6.841615476477592,4,1,1,1992,0,11.898187865760873
4,6.9957661563048505,3,3,1,6.302618975744905,3,1,2,1973,0,11.332601910838946
8,7.577121930876679,4,4,3,6.9865664594064265,4,2,2,2005,4,12.437184366493561
7,7.443663683115591,4,4,2,6.877296071497429,4,2,1,2004,0,11.831379196088763
8,7.1284959456800365,4,4,2,7.1284959456800365,4,1,3,2005,4,12.190959007720126
3,6.946975992135418,3,3,2,0.0,0,2,1,1950,0,11.439278924801929
7,7.132497551660044,4,4,2,6.396929655216146,4,2,1,1999,0,11.982929094215963
6,7.434847875211999,3,3,2,7.074116816197362,3,2,1,1925,4,11.824079893607152
5,7.090076835776092,3,4,2,6.761572768804055,3,1,1,1965,0,11.891361900690473
5,6.841615476477592,3,3,1,6.841615476477592,3,1,3,1956,0,11.76756768334381
6,7.1808311990445555,4,4,2,7.1808311990445555,4,2,2,2006,4,12.08069081199846
6,7.2115567333138015,3,4,0,6.52795791762255,3,1,0,1914,0,11.751942365440728
8,6.992096427415888,4,4,2,6.97914527506881,4,1,2,1986,0,12.043553716032399
4,7.188412736496954,3,3,1,6.51025834052315,3,1,1,1936,0,11.759785542901755
7,7.3783837129967145,3,3,2,7.147559271189454,4,2,2,1978,3,11.964001084330445
2,6.082218910376446,3,2,1,5.66988092298052,3,1,1,1920,0,11.002099841204238
5,6.856461984594587,3,3,1,6.856461984594587,3,1,1,1971,0,11.691071650353702
5,7.033506484287697,3,3,1,6.917705609835305,3,1,2,1960,0,11.813030057420567
6,7.085064293952548,3,3,2,6.484635235635252,3,1,3,1959,2,11.979799201207037
5,7.171656822768514,3,3,2,6.4457198193855785,3,2,1,1970,0,11.571194373094205
8,7.871692664323645,4,4,2,7.288244401020124,5,2,2,1994,3,12.691580461311874
7,7.273786317844895,4,4,2,6.813444599510896,4,2,3,1990,3,12.100156419938624
7,7.611347717403621,4,4,2,6.7661917146603505,5,2,2,2006,4,12.523525876315125
6,7.432483807917119,3,3,2,6.828712071641684,4,2,2,2000,3,12.106252310247962
8,7.515344571180436,4,4,3,7.515344571180436,5,2,3,2004,4,12.542544882151386
6,7.4133673356952405,3,3,2,6.650279048587422,4,2,3,1995,3,12.144197241812087
7,7.582738488914411,3,3,2,6.688354713946762,3,2,2,1976,4,12.230765258120545
5,6.704414354964107,3,3,1,6.704414354964107,3,1,1,1957,0,11.77452020265869
5,6.915723448631314,3,4,1,6.915723448631314,3,1,1,1953,0,11.809319478024031
5,6.725033642166843,3,4,1,6.725033642166843,3,1,1,1954,0,11.669929213779893
8,7.458186157340487,4,5,3,7.458186157340487,5,2,2,2007,4,12.669806661762314
8,7.257707677160043,4,4,2,6.0112671744041615,4,2,3,2002,3,12.123234367221169
5,6.795705775173514,3,4,2,6.795705775173514,3,1,2,1967,0,11.77528972943772
5,7.3783837129967145,3,3,1,6.278521424165844,3,1,2,1958,0,11.84939770159144
5,6.946975992135418,3,3,1,6.946975992135418,3,1,2,1959,0,11.803353763090035
6,6.919683849847411,3,3,1,6.919683849847411,3,1,1,1920,4,11.681824001432043
7,7.347299700743164,4,4,3,7.347299700743164,4,2,2,2005,0,12.26857785088157
4,6.866933284461882,3,3,1,6.51025834052315,3,1,1,1956,0,11.626254150277232
5,6.548219102762372,3,3,0,6.548219102762372,3,1,0,1947,0,11.678439903447801
7,7.301147805856032,3,4,2,5.950642552587727,4,2,3,1992,3,12.00701176473192
4,6.912742820493176,3,2,2,6.912742820493176,3,1,1,1955,3,11.652687407345388
7,7.349230824613334,4,4,3,7.224753405767971,4,2,3,2007,3,12.066810578196666
7,7.333023014386481,4,4,3,7.333023014386481,4,2,3,2004,4,12.464583340681674
7,7.580189417944541,4,4,2,6.741700694652055,4,2,3,2004,4,12.2783933071098
5,6.841615476477592,3,3,2,6.841615476477592,4,1,1,1980,0,11.84939770159144
4,7.591357046698551,3,4,2,7.022868086082641,3,2,1,1928,3,11.813030057420567
5,6.881411303642535,3,3,0,6.881411303642535,4,1,0,1991,0,11.44571671527678
6,7.700747794511798,3,2,1,6.915723448631314,3,2,1,1880,0,11.67419361256635
8,7.61085279039525,4,4,2,7.028201432058005,4,2,2,1995,3,12.386308695833106
6,7.3777589082278725,3,3,2,6.82001636467413,4,2,3,1997,3,12.037653993905211
6,6.893656354602635,3,3,1,6.866933284461882,3,1,1,1926,4,11.532728092266408
6,7.132497551660044,3,3,1,6.939253946041508,3,1,1,1950,0,11.686878772093667
5,6.927557906278317,3,3,0,6.659293919683638,3,1,0,1875,0,11.451050061252142
6,7.356918242356021,3,4,2,7.356918242356021,3,2,2,1977,3,12.185869938212655
5,7.062191632286556,3,3,2,6.818924065275521,3,1,1,1920,4,11.877568578558138
5,6.858565034791365,3,3,2,6.858565034791365,3,1,1,1951,0,11.842229212112828
5,7.532623618788788,3,4,2,6.659293919683638,3,2,1,1976,3,12.193493863323313
8,7.947325027016463,4,4,3,7.290292882446597,5,3,2,2006,3,12.959538518762063
5,6.913737350659685,3,3,0,6.913737350659685,3,1,0,1959,0,11.289781913656018
4,6.828712071641684,3,2,1,6.51025834052315,4,1,1,1941,0,11.289781913656018
5,7.362645270417825,3,3,1,6.948897222313312,3,1,1,1928,4,11.911701584927597
6,7.168579897264035,4,4,2,7.168579897264035,4,2,1,1985,3,12.100712129872347
7,7.355001921105257,3,2,1,6.556778356158042,3,1,1,1941,4,12.069680020624618
7,7.01301578963963,3,3,1,6.349138991379798,3,1,1,1926,4,11.66907414746016
7,7.301147805856032,3,3,2,6.476972362889683,3,1,1,1920,0,11.870599909242044
6,6.837332814685591,3,4,1,6.837332814685591,3,1,1,1950,4,11.728036844587175
5,7.290292882446597,3,2,2,7.290292882446597,3,1,3,1959,4,11.917723684090689
6,7.501634457883413,3,5,2,6.9782137426306985,3,1,3,1956,4,12.345834587905333
6,6.704414354964107,4,3,1,6.704414354964107,3,1,1,1930,0,11.699405031912846
7,7.506591780070841,3,4,2,6.761572768804055,3,1,1,1965,4,12.215032386901646
5,7.270312886079025,4,4,2,7.270312886079025,4,2,2,1976,2,12.292250341771226
5,7.142827401161621,3,4,2,7.105786129481271,3,2,2,1965,4,12.100156419938624
7,7.1808311990445555,4,4,2,7.1808311990445555,4,2,2,2007,4,12.345834587905333
8,7.365180126021013,4,4,3,7.365180126021013,4,2,2,2007,0,12.367885325692589
6,7.53689712956617,4,4,2,6.803505257608338,3,2,2,1974,3,12.128111104060462
6,7.283448228756631,3,3,2,6.75110146893676,4,2,1,1978,3,11.891361900690473
6,7.402451520818244,4,4,2,7.16703787691222,3,1,1,1954,4,12.319401330837177
5,6.795705775173514,3,3,2,6.795705775173514,4,1,3,1968,1,11.76756768334381
4,7.1372784372603855,3,3,2,7.088408778675395,4,0,1,1969,0,11.598726943661342
5,7.266827347520591,3,4,2,7.215239978730097,4,1,1,1978,3,12.175613438045465
7,7.31455283232408,4,4,2,7.31455283232408,4,2,2,2009,0,12.359523080243038
8,7.434847875211999,4,4,3,7.434847875211999,4,2,2,2008,0,12.41044104151805
6,7.421177528595393,3,3,2,6.8658910748834385,4,2,3,2000,3,12.061046873479915
6,7.653494909661253,3,4,2,7.027314514039777,3,2,1,1935,3,12.367340793126296
6,7.0192966537150445,3,3,1,6.999422467507961,3,1,3,1977,1,12.049418835484797
6,7.13966033596492,3,3,2,7.13966033596492,3,1,2,1958,3,12.0015054797889
7,7.1308988302963465,4,4,2,6.437751649736401,4,2,3,2006,0,12.05466819137094
5,8.034631032923107,3,5,0,7.37650812632622,3,3,0,1946,4,12.20856952572876
6,7.76004068088038,3,3,2,6.858565034791365,4,2,1,1932,4,12.384218830913648
8,7.962763930168115,4,4,2,7.428333194190806,4,2,3,1992,3,12.560244459250788
5,6.827629234502852,3,3,1,6.775366090936392,3,1,1,1984,0,11.691071650353702
6,7.1098794630722715,3,3,1,6.706862336602747,3,1,1,1926,0,11.652687407345388
5,7.202661196523238,3,3,1,6.594413459749778,3,1,1,1921,4,11.95053502640496
5,7.024649030453636,3,3,0,0.0,0,1,0,1954,4,11.440354772135393
7,7.829630389150193,3,3,2,7.103322062526113,4,2,3,1990,0,12.429216196844383
8,7.409741954080923,5,4,2,7.3777589082278725,5,2,3,2008,4,12.8802918162046
5,7.029972911706386,3,3,2,7.02108396428914,3,1,1,1920,4,11.695247021764184
5,7.360103972989152,3,3,3,7.360103972989152,3,1,2,1963,3,12.137258329529814
5,7.107425474110705,3,3,1,6.664409020350408,3,1,1,1924,0,11.560762794384388
3,7.4377951216719325,3,3,2,6.885509670034818,2,2,1,1900,0,11.461632170582678
8,7.392647520721623,4,4,3,7.392647520721623,4,2,2,1994,2,12.476099782743233
7,7.414572881350589,4,4,2,6.7226297948554485,4,2,2,2002,0,12.180754837545884
7,7.4977617006225685,3,4,2,6.901737206656574,3,2,3,1999,3,12.14950229404178
8,7.273092595999522,4,4,2,6.654152520183219,4,2,1,1999,0,12.066810578196666
5,7.294377299288821,3,4,1,6.553933404025811,3,1,1,1925,0,11.736069016284437
6,7.1098794630722715,3,3,2,7.1098794630722715,5,2,3,1999,0,12.013700752882718
6,7.20934025660291,3,3,1,6.4967749901858625,3,1,3,1969,0,11.970350312009105
6,7.283448228756631,3,4,2,6.590301048196686,4,2,3,2005,0,12.078239274020289
7,7.529943370601589,4,4,3,6.778784897685177,4,2,3,2006,4,12.297785453453374
7,7.432483807917119,3,3,1,6.703188113240863,3,1,1,1916,4,11.877568578558138
7,7.10002716662926,4,4,2,7.10002716662926,4,2,2,2001,0,12.089538829274222
4,7.231287004327616,3,3,2,6.957497370876951,3,1,1,1963,1,11.904967552746252
4,6.761572768804055,3,3,1,6.761572768804055,3,1,1,1970,0,11.661776411702583
7,7.483806687665835,3,4,2,6.763884908562435,4,2,2,1998,0,12.195517131590657
5,7.206377291472252,3,3,1,6.784457062637643,3,1,1,1925,2,11.669929213779893
7,7.396335293800808,4,4,2,7.396335293800808,4,2,1,2000,3,12.269047444691562
5,6.97914527506881,3,3,2,6.962243464266207,4,1,2,1975,0,11.941455846009388
7,7.694392802629421,4,4,3,7.67693714581808,4,2,2,1990,3,12.513189630620563
4,6.962243464266207,3,3,1,6.962243464266207,3,1,1,1966,0,11.580584113444043
6,7.438383530044307,4,4,2,7.427738840532894,4,2,2,2003,0,12.206072645530174
5,7.1569563646156364,3,3,2,6.836259277277067,3,1,1,1962,0,11.84939770159144
8,7.414572881350589,4,4,2,7.414572881350589,5,2,2,2006,4,12.577636201962656
6,7.520234556474628,4,4,2,6.961296045910167,4,2,2,1992,3,12.14950229404178
8,7.468513271496337,4,3,2,6.326149473155099,4,2,2,1988,0,12.007621706806335
4,6.51025834052315,3,3,1,6.51025834052315,3,1,1,1941,0,11.635143097694478
4,6.866933284461882,3,3,1,6.473890696352274,3,0,1,1965,0,11.884489021402711
5,6.906754778648554,3,3,1,6.829793737512425,3,1,1,1962,0,11.809319478024031
5,6.795705775173514,3,3,1,6.795705775173514,3,1,2,1966,0,11.736069016284437
6,7.550661243105336,3,3,2,0.0,0,2,1,1978,0,11.626254150277232
8,7.1808311990445555,4,4,2,7.170119543449628,4,2,2,2009,0,12.343466568968994
4,6.815639990074331,3,3,0,0.0,0,1,0,1947,0,11.296012463406655
6,7.1049654482698426,3,3,0,6.51025834052315,3,1,0,1971,0,11.424094251263613
5,6.815639990074331,3,3,1,6.815639990074331,3,1,1,1964,0,11.652687407345388
5,7.099201743553092,3,3,1,6.858565034791365,3,1,1,1968,3,11.805595078933049
6,7.520776415062797,3,3,1,6.946975992135418,3,2,1,1949,4,11.870599909242044
5,7.666690200080086,3,3,2,7.666690200080086,3,2,1,1951,0,11.834284063781393
7,7.306531398939505,4,4,2,6.669498089857879,4,2,3,2004,4,12.122691036591123
6,7.037027614686276,3,3,1,6.376726947898627,3,1,2,1958,0,11.884489021402711
6,7.566828479208331,4,4,3,6.795705775173514,4,2,3,2007,4,12.273731294003989
5,6.815639990074331,3,4,2,6.815639990074331,3,1,1,1965,0,11.898187865760873
9,7.43955930913332,5,5,3,7.43955930913332,5,1,3,2008,4,12.813917896253697
5,7.317876198626496,3,3,1,6.980075940561763,3,2,1,1960,0,11.751942365440728
5,7.8709295967551425,3,3,2,7.215975002651466,4,2,2,1977,3,12.154779351142624
5,7.081708586105575,3,3,2,7.00850518208228,3,1,1,1962,0,11.794337924408413
4,7.1098794630722715,3,3,2,0.0,0,2,1,1962,0,11.53076538309856
5,7.080026499922591,3,3,2,7.080026499922591,3,1,2,1959,0,11.863582336583399
5,7.582738488914411,3,3,0,6.84587987526405,3,1,0,1911,0,11.77528972943772
5,7.486613313139955,3,3,1,6.616065185132817,4,1,1,1914,0,11.841415931849784
7,7.3938782901077555,4,4,2,6.638567789166521,4,2,2,2003,0,12.075394321888057
7,7.5745584842024805,4,4,2,6.741700694652055,4,2,3,2004,4,12.180754837545884
6,7.039660349862076,4,3,2,7.039660349862076,4,1,1,2005,0,11.867097278690842
8,7.302496423727326,4,5,2,7.297091005160418,4,2,2,2006,4,12.490875577231112
7,7.477604243197589,4,4,2,6.784457062637643,4,2,2,2003,0,12.323411137947407
7,7.4318919168078,4,4,3,7.4318919168078,4,2,2,2007,0,12.422505731952896
7,7.067319848653476,3,4,2,6.959398512133975,4,2,2,1974,3,12.043553716032399
10,7.638198244285779,5,5,3,7.638198244285779,5,2,3,2006,4,13.049792684569493
8,7.324489979348532,3,4,2,6.674561391814426,4,1,1,1929,4,12.345834587905333
6,7.532623618788788,3,3,2,6.371611847231857,4,3,3,1984,3,12.089538829274222
7,7.347943823148687,4,4,2,6.628041376179533,4,2,2,2005,0,12.136186518066006
6,6.9411900550683745,3,3,3,6.919683849847411,3,1,1,1976,0,12.042965307660024
6,7.629489916393995,3,3,2,6.5998704992128365,4,1,1,1917,4,11.771436160121729
5,6.895682697747868,3,3,1,6.775366090936392,3,1,1,1950,0,11.686878772093667
7,7.6544432264701125,4,5,2,7.6544432264701125,3,2,3,1968,3,12.404923504275338
7,7.247792581767846,4,4,2,7.247792581767846,4,2,2,2003,4,12.053795210084596
5,6.773080375655535,3,3,1,6.761572768804055,3,1,2,1968,0,11.77528972943772
7,7.681099001536359,4,4,2,7.083387847625295,3,2,2,1974,4,12.591335046320818
7,7.412160334945205,4,4,2,6.61472560020376,4,2,3,2003,4,12.016122061571728
6,7.220373836723949,3,3,1,6.784457062637643,3,1,1,1931,4,11.755871643580617
8,7.594381242551817,4,4,2,7.593877844605118,4,2,3,1994,3,12.616525295149378
5,6.761572768804055,3,3,0,6.761572768804055,2,1,0,1922,0,11.511924964636645
7,7.061334366910438,4,4,2,6.752270376141742,4,2,3,2005,0,12.154779351142624
6,6.960347729101308,3,3,2,6.960347729101308,4,1,1,1969,0,11.925035115797062
6,7.423568444259167,3,3,2,6.734591659972948,4,2,3,1999,3,12.106252310247962
5,6.956545443151569,3,3,1,6.956545443151569,3,1,1,1956,0,11.766792188927278
4,7.488852955733459,3,3,1,7.00669522683704,3,1,1,1957,3,11.992260421644849
6,7.508787170634276,3,3,2,6.638567789166521,3,1,1,1919,4,12.103486056755072
6,7.198183577101943,4,4,2,7.247792581767846,4,2,3,1998,0,12.106252310247962
7,7.280697195384741,4,4,2,6.53813982376767,4,2,1,1999,0,12.122147410592412
7,7.543802867501509,2,3,1,6.829793737512425,3,1,1,1910,4,11.711776323715394
9,7.609862200913554,5,5,3,7.601901959875166,5,2,3,2008,4,12.84397135185964
8,8.145259566516865,3,4,3,6.590301048196686,3,3,1,1935,4,12.850554654108839
5,7.329093736246592,3,3,1,6.773080375655535,3,1,1,1958,0,11.877568578558138
7,7.329093736246592,4,4,2,7.194436851100335,4,0,3,1979,3,12.468436909997665
6,7.305860032684009,3,4,2,7.305860032684009,3,2,2,1968,4,12.132156962580005
5,6.840546529288687,3,3,1,6.840546529288687,3,1,1,1965,0,11.827736204810263
6,7.213031659834869,3,5,1,6.926577033222725,3,1,2,1959,4,12.083905011555967
5,7.1308988302963465,3,3,2,6.493753839851686,3,2,1,1910,4,11.842229212112828
5,7.560080465021827,3,3,2,6.833031732786201,3,2,1,1948,0,11.827736204810263
6,7.240649694255466,3,3,2,6.583409222158765,3,1,1,1972,3,11.99535161421452
6,7.452402451223638,3,3,2,7.426549072397305,4,1,2,1967,4,12.195517131590657
8,7.616283561580385,4,4,2,7.028201432058005,4,2,2,2002,4,12.375815420117268
4,7.028201432058005,3,3,2,6.548219102762372,3,1,2,1920,0,11.133128103610641
7,7.360739903058278,4,4,2,7.360739903058278,4,2,2,2002,0,12.332705296463539
7,7.199678345691172,3,3,2,7.1770187659099,4,2,3,1990,3,12.100712129872347
5,6.946975992135418,3,4,2,6.946975992135418,4,2,1,1977,0,11.921718363171067
6,7.508787170634276,3,3,0,6.815639990074331,3,2,0,1971,0,11.842229212112828
6,7.802618063442671,3,4,1,6.6895992691789665,3,2,1,1919,4,12.037653993905211
6,7.252762418053187,3,3,1,6.659293919683638,3,1,1,1939,4,11.794337924408413
6,7.191429330036379,3,3,2,7.191429330036379,3,1,1,1963,4,11.870599909242044
5,7.366445148327599,3,3,2,7.392647520721623,3,2,1,1964,0,12.154779351142624
8,7.413970290190444,4,5,2,7.313886831633462,4,2,3,2000,5,12.535376392672774
8,7.585788821732034,4,5,3,6.98933526597456,4,2,3,2006,4,12.546109948315882
5,7.049254841255837,3,3,2,7.049254841255837,3,1,2,1964,4,12.103486056755072
5,7.171656822768514,3,3,1,6.4457198193855785,3,2,1,1972,0,11.691071650353702
5,7.771488760117616,3,3,1,6.901737206656574,3,2,2,1892,0,11.585246126549855
7,7.416979621381154,3,3,2,6.723832440821209,4,2,2,1976,3,12.000891794590137
5,6.761572768804055,3,3,2,6.761572768804055,3,1,1,1955,0,11.652687407345388
5,6.9584483932976555,3,3,1,6.9584483932976555,3,1,2,1968,0,11.83862560460953
5,7.028201432058005,3,3,2,7.02108396428914,3,2,2,1963,0,11.951180395901384
6,6.977281341630747,3,3,2,6.304448802421981,4,2,3,2005,0,11.84939770159144
5,7.1276936993473985,3,4,1,7.1276936993473985,3,1,2,1959,0,11.944707881395766
7,7.592366128519796,4,4,2,6.885509670034818,4,2,3,1999,3,12.323855681186558
6,7.309212365692763,3,4,1,6.647688373563329,3,1,1,1942,4,12.086725887897607
8,7.8343923029104365,4,4,3,7.060476365999801,4,2,2,1994,3,12.577636201962656
7,7.38770923908104,4,4,3,7.38770923908104,4,2,2,2005,0,12.354492650648448
